0 498.000000 -2.000000 0.018200 0.007700 2.000000
1 504.000000 6.000000 0.018200 0.007700 2.008032
2 510.000000 6.000000 0.018200 0.007700 1.984127
3 518.000000 8.000000 0.018200 0.007700 1.960784
4 530.000000 12.000000 0.018200 0.007700 1.930502
5 543.000000 13.000000 0.018200 0.007700 1.886792
6 547.000000 4.000000 0.018200 0.007700 1.841621
7 552.000000 5.000000 0.018200 0.007700 1.828154
8 556.000000 4.000000 0.018200 0.007700 1.811594
9 564.000000 8.000000 0.018200 0.007700 1.798561
10 570.000000 6.000000 0.018200 0.007700 1.773050
11 583.000000 13.000000 0.018200 0.007700 1.754386
12 590.000000 7.000000 0.018200 0.007700 1.715266
13 586.000000 -4.000000 0.018200 0.007700 1.694915
14 591.000000 5.000000 0.018200 0.007700 1.706485
15 602.000000 11.000000 0.018200 0.007700 1.692047
16 609.000000 7.000000 0.018200 0.007700 1.661130
17 610.000000 1.000000 0.018200 0.007700 1.642036
18 612.000000 2.000000 0.018200 0.007700 1.639344
19 616.000000 4.000000 0.018200 0.007700 1.633987
20 623.000000 7.000000 0.018200 0.007700 1.623377
21 634.000000 11.000000 0.018200 0.007700 1.605136
22 636.000000 2.000000 0.018200 0.007700 1.577287
23 644.000000 8.000000 0.018200 0.007700 1.572327
24 649.000000 5.000000 0.018200 0.007700 1.552795
25 655.000000 6.000000 0.018200 0.007700 1.540832
26 659.000000 4.000000 0.018200 0.007700 1.526718
27 665.000000 6.000000 0.018200 0.007700 1.517451
28 669.000000 4.000000 0.018200 0.007700 1.503759
29 672.000000 3.000000 0.018200 0.007700 1.494768
30 684.000000 12.000000 0.018200 0.007700 1.488095
31 700.000000 16.000000 0.018200 0.007700 1.461988
32 706.000000 6.000000 0.018200 0.007700 1.428571
33 713.000000 7.000000 0.018200 0.007700 1.416431
34 717.000000 4.000000 0.018200 0.007700 1.402525
35 730.000000 13.000000 0.018200 0.007700 1.394700
36 739.000000 9.000000 0.018200 0.007700 1.369863
37 749.000000 10.000000 0.018200 0.007700 1.353180
38 752.000000 3.000000 0.018200 0.007700 1.335113
39 763.000000 11.000000 0.018200 0.007700 1.329787
40 772.000000 9.000000 0.018200 0.007700 1.310616
41 786.000000 14.000000 0.018200 0.007700 1.295337
42 792.000000 6.000000 0.018200 0.007700 1.272265
43 806.000000 14.000000 0.018200 0.007700 1.262626
44 817.000000 11.000000 0.018200 0.007700 1.240695
45 826.000000 9.000000 0.018200 0.007700 1.223990
46 835.000000 9.000000 0.018200 0.007700 1.210654
47 843.000000 8.000000 0.018200 0.007700 1.197605
48 845.000000 2.000000 0.018200 0.007700 1.186240
49 850.000000 5.000000 0.018200 0.007700 1.183432
50 858.000000 8.000000 0.018200 0.007700 1.176471
51 863.000000 5.000000 0.018200 0.007700 1.165501
52 885.000000 22.000000 0.018200 0.007700 1.158749
53 897.000000 12.000000 0.018200 0.007700 1.129944
54 907.000000 10.000000 0.018200 0.007700 1.114827
55 927.000000 20.000000 0.018200 0.007700 1.102536
56 937.000000 10.000000 0.018200 0.007700 1.078749
57 949.000000 12.000000 0.018200 0.007700 1.067236
58 954.000000 5.000000 0.018200 0.007700 1.053741
59 953.000000 -1.000000 0.018200 0.007700 1.048218
60 951.000000 -2.000000 0.018200 0.007700 1.049318
61 961.000000 10.000000 0.018200 0.007700 1.051525
62 979.000000 18.000000 0.018200 0.007700 1.040583
63 988.000000 9.000000 0.018200 0.007700 1.021450
64 996.000000 8.000000 0.018200 0.007700 1.012146
65 1004.000000 8.000000 0.018200 0.007700 1.004016
66 1016.000000 12.000000 0.017503 0.008940 0.996016
67 1020.000000 4.000000 0.015724 0.009929 0.984252
68 1019.000000 -1.000000 0.015216 0.010259 0.980392
69 1020.000000 1.000000 0.015340 0.010177 0.981354
70 1022.000000 2.000000 0.015216 0.010259 0.980392
71 1020.000000 -2.000000 0.014976 0.010424 0.978474
72 1027.000000 7.000000 0.015216 0.010259 0.980392
73 1029.000000 2.000000 0.014411 0.010835 0.973710
74 1027.000000 -2.000000 0.014198 0.010999 0.971817
75 1036.000000 9.000000 0.014411 0.010835 0.973710
76 1033.000000 -3.000000 0.013507 0.011575 0.965251
77 1027.000000 -6.000000 0.013794 0.011328 0.968054
78 1034.000000 7.000000 0.014411 0.010835 0.973710
79 1037.000000 3.000000 0.013696 0.011410 0.967118
80 1034.000000 -3.000000 0.013414 0.011657 0.964320
81 1035.000000 1.000000 0.013696 0.011410 0.967118
82 1039.000000 4.000000 0.013601 0.011492 0.966184
83 1029.000000 -10.000000 0.013233 0.011821 0.962464
84 1032.000000 3.000000 0.014198 0.010999 0.971817
85 1033.000000 1.000000 0.013892 0.011246 0.968992
86 1026.000000 -7.000000 0.013794 0.011328 0.968054
87 1016.000000 -10.000000 0.014520 0.010753 0.974659
88 1017.000000 1.000000 0.015724 0.009929 0.984252
89 1026.000000 9.000000 0.015593 0.010012 0.983284
90 1025.000000 -1.000000 0.014520 0.010753 0.974659
91 1035.000000 10.000000 0.014631 0.010671 0.975610
92 1039.000000 4.000000 0.013601 0.011492 0.966184
93 1045.000000 6.000000 0.013233 0.011821 0.962464
94 1050.000000 5.000000 0.012722 0.012313 0.956938
95 1052.000000 2.000000 0.012329 0.012723 0.952381
96 1062.000000 10.000000 0.012180 0.012886 0.950570
97 1059.000000 -3.000000 0.011491 0.013704 0.941620
98 1060.000000 1.000000 0.011688 0.013459 0.944287
99 1067.000000 7.000000 0.011622 0.013541 0.943396
100 1063.000000 -4.000000 0.011180 0.014113 0.937207
101 1068.000000 5.000000 0.011427 0.013786 0.940734
102 1065.000000 -3.000000 0.011120 0.014194 0.936330
103 1062.000000 -3.000000 0.011302 0.013949 0.938967
